dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,4.625300,3.947258,3.205526,2.282178,0.953118,0.244425,0.197737
0.020000,4.670459,3.956158,3.251553,2.301384,0.960314,0.359790,0.191395
0.020000,4.716055,3.964837,3.297967,2.320701,0.965866,0.277614,0.184732
0.020000,4.762091,3.973274,3.344770,2.340140,0.971953,0.304340,0.177739
0.020000,4.808572,3.981449,3.391965,2.359734,0.979679,0.386322,0.170407
0.020000,4.855303,3.989307,3.439352,2.369367,0.481630,-24.902471,0.162758
0.020000,4.901977,3.996783,3.486621,2.363433,-0.296684,-38.915707,0.154841
0.020000,4.948482,4.003849,3.533659,2.351933,-0.575000,-13.915798,0.146675
0.020000,4.994816,4.010496,3.580468,2.340417,-0.575788,-0.039407,0.138264
0.020000,5.040976,4.016717,3.627045,2.328843,-0.578693,-0.145225,0.129610
0.020000,5.086957,4.022504,3.673389,2.317218,-0.581266,-0.128639,0.120715
0.020000,5.132758,4.027849,3.719500,2.305574,-0.582194,-0.046418,0.111585
0.020000,5.178373,4.032745,3.765377,2.293849,-0.586279,-0.204247,0.102222
0.020000,5.223798,4.037185,3.811019,2.282083,-0.588285,-0.100317,0.092631
0.020000,5.269028,4.041164,3.856424,2.270247,-0.591783,-0.174870,0.082815
0.020000,5.314059,4.044676,3.901591,2.258351,-0.594804,-0.151091,0.072781
0.020000,5.358883,4.047714,3.946518,2.246372,-0.598959,-0.207744,0.062533
0.020000,5.403497,4.050274,3.991205,2.234333,-0.601927,-0.148393,0.052077
0.020000,5.447892,4.052352,4.035649,2.222191,-0.607132,-0.260232,0.041419
0.020000,5.492062,4.053944,4.079848,2.209970,-0.611048,-0.195828,0.030566
0.020000,5.536002,4.055045,4.123801,2.197657,-0.615656,-0.230387,0.019524
0.020000,5.579702,4.055654,4.167506,2.185233,-0.621163,-0.275368,0.008300
0.020000,5.623156,4.055768,4.210960,2.172705,-0.626407,-0.262166,6.280089
0.020000,5.666356,4.055385,4.254162,2.160066,-0.631976,-0.278478,6.268527
0.020000,5.709293,4.054505,4.297108,2.147310,-0.637805,-0.291434,6.256809
0.020000,5.751959,4.053127,4.339796,2.134428,-0.644081,-0.313799,6.244943
0.020000,5.794346,4.051251,4.382225,2.121416,-0.650617,-0.326789,6.232939
0.020000,5.836445,4.048879,4.424390,2.108269,-0.657316,-0.334970,6.220807
0.020000,5.878246,4.046011,4.466290,2.094984,-0.664247,-0.346541,6.208557
0.020000,5.919741,4.042651,4.507921,2.081555,-0.671464,-0.360843,6.196198
0.020000,5.960921,4.038802,4.549280,2.067978,-0.678854,-0.369507,6.183743
0.020000,6.001777,4.034468,4.590365,2.054251,-0.686334,-0.373992,6.171202
0.020000,6.042300,4.029652,4.631173,2.040374,-0.693890,-0.377829,6.158585
0.020000,6.082480,4.024361,4.671700,2.026340,-0.701679,-0.389426,6.145905
0.020000,6.122308,4.018601,4.711942,2.012138,-0.710105,-0.421320,6.133173
0.020000,6.161776,4.012378,4.751898,1.997796,-0.717072,-0.348334,6.120401
0.020000,6.200875,4.005699,4.791564,1.983277,-0.725991,-0.445923,6.107599
0.020000,6.239598,3.998574,4.830936,1.968616,-0.733008,-0.350882,6.094780
0.020000,6.277934,3.991009,4.870012,1.953777,-0.741973,-0.448256,6.081954
0.020000,6.315877,3.983016,4.908788,1.938811,-0.748294,-0.316054,6.069134
0.020000,6.353419,3.974603,4.947261,1.923654,-0.757865,-0.478534,6.056331
0.020000,6.390553,3.965782,4.985428,1.908365,-0.764415,-0.327516,6.043556
0.020000,6.427272,3.956562,5.023287,1.892934,-0.771552,-0.356846,6.030818
0.020000,6.463570,3.946957,5.060834,1.877354,-0.778998,-0.372301,6.018130
0.020000,6.499440,3.936976,5.098067,1.861630,-0.786224,-0.361264,6.005501
0.020000,6.534877,3.926634,5.134982,1.845767,-0.793172,-0.347442,5.992941
0.020000,6.569876,3.915943,5.171577,1.829771,-0.799788,-0.330789,5.980460
0.020000,6.604432,3.904914,5.207851,1.813651,-0.806014,-0.311287,5.968066
0.020000,6.638541,3.893563,5.243799,1.797415,-0.811793,-0.288941,5.955769
0.020000,6.672199,3.881902,5.279420,1.781073,-0.817068,-0.263783,5.943576
0.020000,6.705405,3.869944,5.314713,1.764638,-0.821786,-0.235871,5.931496
0.020000,6.738153,3.857705,5.349674,1.748064,-0.828672,-0.344308,5.919535
