dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,5.631980,1.382339,1.541384,0.890497,-0.767378,-1.071007,4.327581
0.020000,5.625532,1.366076,1.558878,0.874732,-0.788279,-1.045041,4.342285
0.020000,5.619438,1.350023,1.576050,0.858564,-0.808400,-1.006046,4.356893
0.020000,5.613691,1.334194,1.592890,0.842008,-0.827791,-0.969540,4.371377
0.020000,5.608283,1.318603,1.609391,0.825078,-0.846474,-0.934172,4.385709
0.020000,5.603207,1.303265,1.625547,0.807802,-0.863804,-0.866468,4.399865
0.020000,5.598453,1.288194,1.641351,0.790197,-0.880244,-0.822039,4.413820
0.020000,5.594011,1.273400,1.656797,0.772282,-0.895743,-0.774944,4.427552
0.020000,5.589871,1.258898,1.671879,0.754084,-0.909909,-0.708299,4.441041
0.020000,5.586021,1.244698,1.686591,0.735628,-0.922799,-0.644480,4.454267
0.020000,5.582451,1.230812,1.700930,0.716916,-0.935630,-0.641538,4.467212
0.020000,5.579148,1.217248,1.714890,0.698005,-0.945514,-0.494217,4.479862
0.020000,5.576100,1.204016,1.728468,0.678896,-0.955455,-0.497036,4.492202
0.020000,5.573296,1.191125,1.741660,0.659611,-0.964261,-0.440326,4.504219
0.020000,5.570724,1.178583,1.754463,0.640177,-0.971692,-0.371544,4.515902
0.020000,5.568369,1.166396,1.766876,0.620623,-0.977699,-0.300336,4.527243
0.020000,5.566222,1.154571,1.778894,0.600931,-0.984615,-0.345811,4.538233
0.020000,5.564269,1.143112,1.790518,0.581175,-0.987778,-0.158136,4.548864
0.020000,5.562498,1.132026,1.801745,0.561329,-0.992328,-0.227523,4.559133
0.020000,5.560898,1.121317,1.812573,0.541413,-0.995791,-0.173165,4.569033
0.020000,5.559457,1.110988,1.823002,0.521450,-0.998156,-0.118248,4.578561
0.020000,5.558164,1.101042,1.833031,0.501462,-0.999416,-0.062964,4.587715
0.020000,5.557009,1.091483,1.842660,0.481457,-1.000205,-0.039480,4.596494
0.020000,5.555980,1.082312,1.851888,0.461411,-1.002319,-0.105688,4.604895
0.020000,5.555069,1.073532,1.860716,0.441377,-1.001700,0.030970,4.612920
0.020000,5.554264,1.065143,1.869143,0.421347,-1.001492,0.010370,4.620567
0.020000,5.553557,1.057148,1.877169,0.401324,-1.001159,0.016651,4.627837
0.020000,5.552939,1.049547,1.884796,0.381323,-1.000064,0.054757,4.634733
0.020000,5.552402,1.042340,1.892022,0.361313,-1.000485,-0.021070,4.641254
0.020000,5.551938,1.035529,1.898849,0.341360,-0.997632,0.142650,4.647403
0.020000,5.551539,1.029113,1.905277,0.321401,-0.997993,-0.018026,4.653181
0.020000,5.551198,1.023093,1.911307,0.301495,-0.995283,0.135477,4.658591
0.020000,5.550910,1.017468,1.916939,0.281608,-0.994332,0.047557,4.663634
0.020000,5.550667,1.012239,1.922174,0.261751,-0.992867,0.073273,4.668313
0.020000,5.550464,1.007405,1.927013,0.241933,-0.990889,0.098883,4.672630
0.020000,5.550296,1.002965,1.931455,0.222120,-0.990649,0.012015,4.676587
0.020000,5.550159,0.998920,1.935503,0.202361,-0.987951,0.134879,4.680186
0.020000,5.550047,0.995270,1.939155,0.182604,-0.987876,0.003770,4.683429
0.020000,5.549957,0.992013,1.942413,0.162896,-0.985358,0.125873,4.686318
0.020000,5.549886,0.989150,1.945277,0.143202,-0.984710,0.032428,4.688855
0.020000,5.549831,0.986680,1.947747,0.123529,-0.983683,0.051344,4.691040
0.020000,5.549788,0.984603,1.949825,0.103883,-0.982278,0.070251,4.692877
0.020000,5.549757,0.982919,1.951510,0.084239,-0.982200,0.003908,4.694364
0.020000,5.549734,0.981627,1.952802,0.064611,-0.981402,0.039909,4.695505
0.020000,5.549719,0.980727,1.953702,0.044995,-0.980785,0.030847,4.696299
0.020000,5.549711,0.980219,1.954210,0.025398,-0.979854,0.046512,4.696747
0.020000,5.549709,0.980063,1.954366,0.007798,-0.879997,4.992889,4.696884
0.020000,5.549709,0.980063,1.954366,0.000000,-0.389913,24.504166,4.696884
0.020000,5.549709,0.980063,1.954366,0.000000,0.000000,19.495670,4.696884
