dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,6.215259,1.550881,4.846683,2.824759,0.944320,0.033740,6.155112
0.020000,6.271700,1.543886,4.903556,2.843652,0.944660,0.016987,6.164701
0.020000,6.328582,1.537398,4.960807,2.862545,0.944640,-0.000997,6.174576
0.020000,6.385902,1.531442,5.018435,2.881429,0.944236,-0.020185,6.184739
0.020000,6.443656,1.526041,5.076441,2.900298,0.943425,-0.040542,6.195188
0.020000,6.501840,1.521221,5.134824,2.919142,0.942185,-0.062019,6.205920
0.020000,6.560448,1.517008,5.193583,2.937951,0.940494,-0.084558,6.216934
0.020000,6.619473,1.513425,5.252717,2.956718,0.938332,-0.108087,6.228225
0.020000,6.678910,1.510499,5.312226,2.975427,0.935465,-0.143343,6.239791
0.020000,6.738749,1.508254,5.372107,2.994064,0.931842,-0.181186,6.251626
0.020000,6.798982,1.506716,5.432360,3.012635,0.928559,-0.164107,6.263725
0.020000,6.859599,1.505910,5.492982,3.031118,0.924142,-0.220857,6.276082
0.020000,6.920589,1.505861,5.553972,3.049481,0.918145,-0.299853,0.005502
0.020000,6.981940,1.506591,5.615327,3.067757,0.913816,-0.216476,0.018350
0.020000,7.043638,1.508127,5.677045,3.085889,0.906590,-0.361263,0.031431
0.020000,7.105671,1.510489,5.739123,3.103895,0.900288,-0.315099,0.044734
0.020000,7.168024,1.513702,5.801558,3.121751,0.892822,-0.373298,0.058249
0.020000,7.230679,1.517787,5.864347,3.139442,0.884507,-0.415781,0.071964
0.020000,7.293622,1.522764,5.927486,3.156972,0.876501,-0.400313,0.085868
0.020000,7.356835,1.528653,5.990972,3.174309,0.866878,-0.481131,0.099946
0.020000,7.420299,1.535474,6.054801,3.191465,0.857766,-0.455594,0.114185
0.020000,7.478635,1.542544,6.113565,2.938177,-12.664380,-676.107299,0.124519
0.020000,7.535677,1.549357,6.171012,2.872368,-3.290464,468.695806,0.113377
0.020000,7.593280,1.555608,6.228953,2.897055,1.234363,226.241361,0.102943
0.020000,7.651292,1.561313,6.287245,2.914581,0.876321,-17.902111,0.093241
0.020000,7.709559,1.566495,6.345742,2.924838,0.512822,-18.174978,0.084284
0.020000,7.768069,1.571192,6.404441,2.934935,0.504864,-0.397879,0.076062
0.020000,7.826813,1.575444,6.463338,2.944875,0.497019,-0.392260,0.068563
0.020000,7.885781,1.579288,6.522431,2.954664,0.489451,-0.378393,0.061775
0.020000,7.944965,1.582765,6.581718,2.964310,0.482301,-0.357511,0.055689
0.020000,8.004358,1.585912,6.641194,2.973824,0.475654,-0.332343,0.050294
0.020000,8.063954,1.588767,6.700858,2.983215,0.469581,-0.303627,0.045583
0.020000,8.123748,1.591370,6.760708,2.992498,0.464142,-0.271996,0.041547
0.020000,8.183734,1.593759,6.820742,3.001686,0.459382,-0.237993,0.038178
0.020000,8.243909,1.595973,6.880958,3.010792,0.455333,-0.202420,0.035472
0.020000,8.304270,1.598050,6.941354,3.019833,0.452024,-0.165480,0.033424
0.020000,8.364814,1.600029,7.001931,3.028824,0.449547,-0.123820,0.032029
0.020000,8.425539,1.601948,7.062687,3.037780,0.447818,-0.086463,0.031286
0.020000,8.486444,1.603848,7.123621,3.046718,0.446887,-0.046526,0.031193
0.020000,8.547527,1.605768,7.184734,3.055653,0.446762,-0.006268,0.031749
0.020000,8.608787,1.607747,7.246026,3.064602,0.447443,0.034062,0.032957
0.020000,8.670223,1.609827,7.307498,3.073580,0.448928,0.074212,0.034817
0.020000,8.731836,1.612047,7.369150,3.082605,0.451206,0.113918,0.037334
0.020000,8.793623,1.614450,7.430984,3.091690,0.454264,0.152890,0.040511
0.020000,8.855584,1.617077,7.493001,3.100851,0.458080,0.190807,0.044355
0.020000,8.917719,1.619972,7.555203,3.110104,0.462626,0.227304,0.048872
0.020000,8.980025,1.623178,7.617592,3.119461,0.467865,0.261967,0.054069
0.020000,9.042503,1.626741,7.680171,3.128936,0.473752,0.294320,0.059956
0.020000,9.105148,1.630705,7.742941,3.138541,0.480228,0.323820,0.066541
0.020000,9.167959,1.635117,7.805907,3.148285,0.487225,0.349847,0.073835
0.020000,9.230932,1.640025,7.869071,3.158179,0.494659,0.371695,0.081849
0.020000,9.294061,1.645478,7.932435,3.168227,0.502430,0.388571,0.090593
0.020000,9.357342,1.651525,7.996004,3.178436,0.510422,0.399586,0.100080
0.020000,9.420766,1.658218,8.059780,3.188806,0.518497,0.403754,0.110322
0.020000,9.484324,1.665609,8.123767,3.199336,0.526497,0.399994,0.121329
0.020000,9.548006,1.673751,8.187967,3.210020,0.534240,0.387135,0.133114
0.020000,9.611799,1.682698,8.252384,3.220857,0.541838,0.379904,0.145687
0.020000,9.675687,1.692504,8.317021,3.231821,0.548195,0.317864,0.159057
0.020000,9.739653,1.703227,8.381879,3.242895,0.553724,0.276422,0.173233
0.020000,9.803674,1.714921,8.446960,3.254059,0.558192,0.223397,0.188222
0.020000,9.867729,1.727643,8.512265,3.265283,0.561178,0.149321,0.204027
0.020000,9.931788,1.741449,8.577796,3.276516,0.561667,0.024458,0.220649
0.020000,9.995822,1.756395,8.643550,3.287725,0.560443,-0.061214,0.238086
0.020000,10.059794,1.772535,8.709527,3.298851,0.556297,-0.207292,0.256334
0.020000,10.123666,1.789924,8.775724,3.309832,0.549026,-0.363537,0.275380
0.020000,10.187395,1.808611,8.842136,3.320604,0.538636,-0.519512,0.295209
0.020000,10.250933,1.828646,8.908758,3.331088,0.524212,-0.721215,0.315802
0.020000,10.314229,1.850072,8.975582,3.341206,0.505884,-0.916393,0.337131
0.020000,10.377227,1.872933,9.042599,3.350873,0.483336,-1.127393,0.359163
0.020000,10.439868,1.897262,9.109799,3.360000,0.456367,-1.348447,0.381859
0.020000,10.502089,1.923092,9.177169,3.368494,0.424669,-1.584899,0.405174
0.020000,10.563827,1.950445,9.244695,3.376278,0.389243,-1.771312,0.429054
