dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,7.710762,2.481856,6.616612,0.297466,-0.694313,0.366384,5.427038
0.020000,7.714476,2.477570,6.622283,0.283558,-0.695401,-0.054405,5.425740
0.020000,7.717999,2.473493,6.627671,0.269419,-0.706951,-0.577473,5.424510
0.020000,7.721337,2.469622,6.632783,0.255571,-0.692366,0.729214,5.423347
0.020000,7.724487,2.465960,6.637613,0.241495,-0.703800,-0.571685,5.422251
0.020000,7.727451,2.462507,6.642163,0.227543,-0.697638,0.308126,5.421221
0.020000,7.730229,2.459264,6.646434,0.213511,-0.701587,-0.197487,5.420257
0.020000,7.732822,2.456231,6.650424,0.199539,-0.698577,0.150538,5.419358
0.020000,7.735230,2.453410,6.654133,0.185449,-0.704506,-0.296487,5.418524
0.020000,7.737456,2.450798,6.657565,0.171572,-0.693878,0.531401,5.417755
0.020000,7.739495,2.448401,6.660712,0.157352,-0.710983,-0.855243,5.417050
0.020000,7.741353,2.446216,6.663580,0.143414,-0.696915,0.703432,5.416409
0.020000,7.743028,2.444241,6.666169,0.129460,-0.697699,-0.039225,5.415831
0.020000,7.744519,2.442483,6.668475,0.115279,-0.709037,-0.566872,5.415317
0.020000,7.745828,2.440937,6.670500,0.101262,-0.700827,0.410500,5.414866
0.020000,7.746955,2.439605,6.672245,0.087260,-0.700111,0.035753,5.414478
0.020000,7.747901,2.438487,6.673710,0.073239,-0.701077,-0.048277,5.414153
0.020000,7.748665,2.437582,6.674894,0.059201,-0.701888,-0.040541,5.413890
0.020000,7.749247,2.436893,6.675796,0.045105,-0.704775,-0.144374,5.413690
0.020000,7.749648,2.436419,6.676417,0.031026,-0.703977,0.039926,5.413552
0.020000,7.749867,2.436159,6.676757,0.016987,-0.701956,0.101018,5.413477
0.020000,7.749931,2.436083,6.676856,0.004983,-0.600192,5.088217,5.413455
0.020000,7.749931,2.436083,6.676856,0.000000,-0.249145,17.552363,5.413455
0.020000,7.749931,2.436083,6.676856,0.000000,0.000000,12.457240,5.413455
