dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.822050,3.191253,1.345655,1.416479,0.745515,-0.000000,0.243107
0.020000,2.849683,3.198142,1.374134,1.431389,0.745515,0.000000,0.245558
0.020000,2.877588,3.205171,1.402910,1.446299,0.745515,0.000000,0.247934
0.020000,2.905766,3.212339,1.431986,1.461210,0.745515,-0.000000,0.250232
0.020000,2.934216,3.219644,1.461359,1.476120,0.745515,0.000000,0.252449
0.020000,2.962939,3.227086,1.491030,1.491030,0.745515,-0.000000,0.254583
0.020000,2.991935,3.234664,1.521000,1.505941,0.745515,0.000000,0.256632
0.020000,3.021204,3.242376,1.551268,1.520851,0.745515,-0.000000,0.258593
0.020000,3.050746,3.250220,1.581834,1.535761,0.745515,0.000000,0.260464
0.020000,3.080563,3.258195,1.612698,1.550672,0.745515,0.000000,0.262242
0.020000,3.110653,3.266300,1.643861,1.565582,0.745515,-0.000000,0.263924
0.020000,3.141018,3.274531,1.675322,1.580492,0.745515,0.000000,0.265508
0.020000,3.171657,3.282888,1.707081,1.595402,0.745515,-0.000000,0.266991
0.020000,3.202573,3.291367,1.739138,1.610313,0.745515,0.000000,0.268370
0.020000,3.233765,3.299966,1.771493,1.625223,0.745515,-0.000000,0.269644
0.020000,3.265233,3.308684,1.804147,1.640133,0.745515,0.000000,0.270808
0.020000,3.296979,3.317516,1.837098,1.655044,0.745515,0.000000,0.271860
0.020000,3.329004,3.326459,1.870348,1.669954,0.745515,-0.000000,0.272798
0.020000,3.361307,3.335512,1.903897,1.684864,0.745515,0.000000,0.273618
0.020000,3.393891,3.344669,1.937743,1.699775,0.745515,-0.000000,0.274317
0.020000,3.426757,3.353929,1.971888,1.714685,0.745515,0.000000,0.274892
0.020000,3.459904,3.363286,2.006330,1.729595,0.745515,-0.000000,0.275341
0.020000,3.493335,3.372737,2.041071,1.744505,0.745515,0.000000,0.275659
0.020000,3.527050,3.382277,2.076111,1.759416,0.745515,0.000000,0.275843
0.020000,3.561051,3.391903,2.111448,1.774326,0.745515,-0.000000,0.275891
0.020000,3.595340,3.401609,2.147084,1.789236,0.745515,0.000000,0.275798
0.020000,3.629917,3.411390,2.183018,1.804147,0.745515,-0.000000,0.275562
0.020000,3.664784,3.421242,2.219250,1.819057,0.745515,0.000000,0.275177
0.020000,3.699942,3.431159,2.255780,1.833967,0.745515,-0.000000,0.274641
0.020000,3.735393,3.441136,2.292608,1.848878,0.745515,0.000000,0.273950
0.020000,3.771140,3.451165,2.329735,1.863788,0.745515,0.000000,0.273099
0.020000,3.807183,3.461241,2.367160,1.878698,0.745515,-0.000000,0.272084
0.020000,3.843524,3.471358,2.404883,1.893609,0.745515,0.000000,0.270902
0.020000,3.880165,3.481508,2.442904,1.908519,0.745515,-0.000000,0.269546
0.020000,3.917109,3.491685,2.481224,1.923429,0.745515,0.000000,0.268014
0.020000,3.954356,3.501880,2.519841,1.938339,0.745515,-0.000000,0.266300
0.020000,3.991910,3.512086,2.558757,1.953250,0.745515,0.000000,0.264399
0.020000,4.029772,3.522295,2.597971,1.968160,0.745515,0.000000,0.262305
0.020000,4.067944,3.532497,2.637484,1.983070,0.745515,-0.000000,0.260015
0.020000,4.106429,3.542685,2.677294,1.997981,0.745515,0.000000,0.257521
0.020000,4.145229,3.552848,2.717403,2.012891,0.745515,-0.000000,0.254820
0.020000,4.184346,3.562977,2.757810,2.027801,0.745515,0.000000,0.251903
0.020000,4.223782,3.573062,2.798515,2.042712,0.745515,0.000000,0.248767
0.020000,4.263540,3.583091,2.839518,2.057622,0.745515,-0.000000,0.245403
0.020000,4.303622,3.593054,2.880820,2.072532,0.745515,0.000000,0.241806
0.020000,4.344030,3.602938,2.922419,2.087442,0.745515,0.000000,0.237969
0.020000,4.384767,3.612732,2.964317,2.102353,0.745515,-0.000000,0.233885
