dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,3.344638,2.890165,1.881979,1.675304,0.702434,-0.087062,6.019540
0.020000,3.377245,2.881315,1.915765,1.689321,0.700836,-0.079892,6.016753
0.020000,3.410097,2.872301,1.949831,1.703306,0.699259,-0.078847,6.014036
0.020000,3.443193,2.863124,1.984176,1.717257,0.697517,-0.087115,6.011390
0.020000,3.476534,2.853786,2.018800,1.731176,0.695946,-0.078555,6.008819
0.020000,3.510118,2.844287,2.053701,1.745062,0.694324,-0.081110,6.006325
0.020000,3.543945,2.834631,2.088879,1.758912,0.692495,-0.091415,6.003910
0.020000,3.578014,2.824817,2.124334,1.772732,0.691000,-0.074783,6.001576
0.020000,3.612326,2.814849,2.160064,1.786518,0.689295,-0.085249,5.999327
0.020000,3.646879,2.804727,2.196070,1.800269,0.687577,-0.085894,5.997164
0.020000,3.681674,2.794455,2.232349,1.813986,0.685814,-0.088145,5.995090
0.020000,3.716711,2.784034,2.268903,1.827669,0.684191,-0.081143,5.993108
0.020000,3.751989,2.773467,2.305729,1.841319,0.682466,-0.086261,5.991219
0.020000,3.787508,2.762757,2.342828,1.854933,0.680733,-0.086657,5.989427
0.020000,3.823268,2.751906,2.380198,1.868513,0.678990,-0.087137,5.987734
0.020000,3.859269,2.740917,2.417839,1.882058,0.677236,-0.087713,5.986143
0.020000,3.895512,2.729793,2.455751,1.895566,0.675403,-0.091653,5.984656
0.020000,3.931996,2.718538,2.493931,1.909039,0.673666,-0.086820,5.983275
0.020000,3.968722,2.707155,2.532381,1.922477,0.671878,-0.089432,5.982004
0.020000,4.005690,2.695648,2.571098,1.935878,0.670060,-0.090888,5.980845
0.020000,4.042900,2.684020,2.610083,1.949241,0.668128,-0.096604,5.979801
0.020000,4.080353,2.672276,2.649335,1.962568,0.666343,-0.089238,5.978874
0.020000,4.118050,2.660419,2.688852,1.975856,0.664435,-0.095401,5.978067
0.020000,4.155990,2.648455,2.728634,1.989106,0.662497,-0.096910,5.977384
0.020000,4.194175,2.636388,2.768680,2.002318,0.660589,-0.095400,5.976826
0.020000,4.232605,2.624222,2.808990,2.015490,0.658607,-0.099075,5.976397
